source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
bllac,BLLacertae,2023-07-10_2023-07-16,week,60138.5,2023-07-10,2023-07-16,0.0,5.201e-14,0.0,0.05201,1e-12,-0.01,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-07-17_2023-07-23,week,60145.5,2023-07-17,2023-07-23,0.0,5.093e-14,0.0,0.05093,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-07-24_2023-07-30,week,60152.5,2023-07-24,2023-07-30,0.0,1.0025e-13,0.0,0.10025,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-07-31_2023-08-06,week,60159.5,2023-07-31,2023-08-06,0.0,3.666e-14,0.0,0.03666,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-08-07_2023-08-13,week,60166.5,2023-08-07,2023-08-13,5.031e-14,3.278e-14,0.05031,0.03278,1e-12,3.21,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-08-14_2023-08-20,week,60173.5,2023-08-14,2023-08-20,3.854e-14,3.711e-14,0.03854,0.03711,1e-12,1.32,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-08-21_2023-08-27,week,60180.5,2023-08-21,2023-08-27,4.295e-14,4.386e-14,0.04295,0.04386,1e-12,1.05,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-08-28_2023-09-03,week,60187.5,2023-08-28,2023-09-03,1.18e-15,1.2373e-13,0.00118,0.12373,1e-12,0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-09-04_2023-09-10,week,60194.5,2023-09-04,2023-09-10,2.005e-14,2.887e-14,0.02005,0.02887,1e-12,0.6,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-09-11_2023-09-17,week,60201.5,2023-09-11,2023-09-17,9.53e-14,4.345e-14,0.0953,0.04345,1e-12,6.43,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-09-18_2023-09-24,week,60208.5,2023-09-18,2023-09-24,0.0,3.49e-14,0.0,0.0349,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-09-25_2023-10-01,week,60215.5,2023-09-25,2023-10-01,6.701e-14,4.008e-14,0.06701,0.04008,1e-12,4.27,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-10-02_2023-10-08,week,60222.5,2023-10-02,2023-10-08,1.196e-14,3.847e-14,0.01196,0.03847,1e-12,0.1,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-10-09_2023-10-15,week,60229.5,2023-10-09,2023-10-15,0.0,5.241e-14,0.0,0.05241,1e-12,-0.0,2.6,3.0,1,OK,OK,True
