source_id,survey,mjd,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
mkn421,ATLAS,60859.289349,-14.279,0.0,-7051,3,o,0,621.94,166.11383,38.20883,9846.07,355.2,3.39,2.04,-59.0,-0.439,18.98,19.7,02a60859o0095o
mkn421,ATLAS,60957.620482,-14.462,0.001,-5961,4,o,0,159.71,166.11383,38.20883,3312.64,4354.16,2.97,2.5,36.0,-0.372,18.51,19.03,01a60957o0662o
mkn421,ATLAS,60957.62421,-14.685,0.001,-4854,4,o,0,870.84,166.11383,38.20883,3292.95,4314.41,3.07,2.59,38.6,-0.364,18.5,19.06,01a60957o0670o
mkn421,ATLAS,60957.629334,-14.766,0.001,-4505,3,o,0,1754.6,166.11383,38.20883,3351.32,4385.16,2.79,2.47,36.5,-0.388,18.56,19.03,01a60957o0681o
mkn421,ATLAS,60957.64069,-14.197,0.009,-7606,66,o,0,2.03,166.11383,38.20883,3373.56,4271.31,3.27,2.83,41.0,-0.352,17.58,17.57,01a60957o0705o
mkn421,ATLAS,60959.621887,-14.537,0.0,-5562,3,o,0,271.72,166.11383,38.20883,9840.76,463.87,2.55,2.34,-52.0,-0.436,18.52,19.08,01a60959o0054o
mkn421,ATLAS,60959.625569,-14.409,0.002,-6256,12,o,0,44.92,166.11383,38.20883,9823.12,421.47,2.32,2.21,-38.4,-0.481,18.59,19.14,01a60959o0062o
mkn421,ATLAS,60959.632542,-15.03,0.001,-3532,3,o,0,1242.96,166.11383,38.20883,9882.43,497.26,2.51,2.31,-37.5,-0.464,18.48,19.01,01a60959o0077o
mkn421,ATLAS,60959.639058,-14.318,0.006,-6806,39,o,0,25.4,166.11383,38.20883,9907.37,376.46,2.41,2.17,-47.0,-0.486,18.03,18.07,01a60959o0091o
mkn421,ATLAS,60960.616823,-14.404,0.001,-6284,4,o,0,120.96,166.11383,38.20883,5798.35,569.09,2.86,2.72,29.0,-0.396,18.31,18.93,01a60960o0914o
mkn421,ATLAS,60960.623302,-14.541,0.001,-5542,4,o,0,489.41,166.11383,38.20883,5780.4,529.97,2.78,2.66,41.9,-0.409,18.36,19.0,01a60960o0928o
mkn421,ATLAS,60960.626956,-14.522,0.001,-5638,4,o,0,706.65,166.11383,38.20883,5838.49,605.76,2.69,2.58,38.5,-0.414,18.43,18.98,01a60960o0936o
mkn421,ATLAS,60960.636741,-14.503,0.001,-5740,3,o,0,542.03,166.11383,38.20883,5860.16,485.76,2.66,2.5,39.2,-0.415,18.26,18.46,01a60960o0957o
mkn421,ATLAS,60969.602441,-14.78,0.0,-4446,2,c,0,90.97,166.11383,38.20883,3252.08,2411.42,3.52,3.1,44.3,-0.317,19.23,20.94,01a60969o0902c
mkn421,ATLAS,60969.605648,-14.806,0.0,-4341,2,c,0,119.23,166.11383,38.20883,3234.2,2370.33,3.18,2.91,39.8,-0.354,19.3,20.96,01a60969o0909c
mkn421,ATLAS,60969.610692,-14.529,0.0,-5602,2,c,0,22.46,166.11383,38.20883,3293.23,2446.97,3.06,2.87,40.5,-0.372,19.35,20.97,01a60969o0920c
mkn421,ATLAS,60969.627174,-14.867,0.0,-4102,2,c,0,201.06,166.11383,38.20883,3311.68,2332.53,3.43,3.09,45.1,-0.319,19.28,21.04,01a60969o0955c
mkn421,ATLAS,60969.64173,-14.878,0.0,-4061,2,c,0,163.51,166.11383,38.20883,3273.54,2391.56,3.23,2.97,42.6,-0.344,18.91,20.09,01a60969o0986c
mkn421,ATLAS,60981.633851,-14.263,0.0,-7157,1,o,0,56.55,166.11383,38.20883,5234.22,2320.08,2.96,2.56,41.8,-0.366,19.29,20.62,01a60981o0838o
mkn421,ATLAS,60981.638027,-14.377,0.0,-6447,2,o,0,115.95,166.11383,38.20883,5213.77,2275.93,2.82,2.53,43.2,-0.392,19.25,20.42,01a60981o0847o
mkn421,ATLAS,60981.643545,-14.379,0.001,-6436,4,o,0,89.47,166.11383,38.20883,5274.1,2358.79,3.39,3.01,41.9,-0.348,18.71,19.66,01a60981o0859o
mkn421,ATLAS,60981.646804,-14.551,0.001,-5491,3,o,0,408.06,166.11383,38.20883,5290.43,2238.55,2.74,2.47,47.5,-0.391,18.48,18.89,01a60981o0866o
mkn421,ATLAS,60984.6234,-13.903,0.018,-9975,178,o,0,1.95,166.11383,38.20883,8710.32,6349.3,2.53,2.38,33.5,-0.476,16.66,16.24,01a60984o0479o
mkn421,ATLAS,60984.637836,-14.157,0.02,-7892,156,o,0,2.63,166.11383,38.20883,8694.82,6308.08,2.68,2.45,41.1,-0.439,16.34,16.02,01a60984o0510o
mkn421,ATLAS,60984.642927,-14.232,0.019,-7365,138,o,0,2.07,166.11383,38.20883,8751.89,6385.55,2.74,2.58,39.7,-0.427,16.57,16.26,01a60984o0521o
mkn421,ATLAS,60984.645694,-14.184,0.021,-7697,160,o,0,1.31,166.11383,38.20883,8773.23,6274.19,2.99,2.51,30.7,-0.401,16.52,16.25,01a60984o0527o
mkn421,ATLAS,60987.574104,-14.71,0.001,-4742,4,o,0,916.06,166.11383,38.20883,7813.12,494.27,2.54,2.5,-27.0,-0.436,18.48,18.92,01a60987o0524o
mkn421,ATLAS,60987.580509,-14.333,0.0,-6713,3,o,0,230.59,166.11383,38.20883,7795.03,453.07,2.54,2.48,-6.4,-0.428,18.58,19.0,01a60987o0538o
mkn421,ATLAS,60987.584666,-14.545,0.001,-5522,4,o,0,553.98,166.11383,38.20883,7854.12,532.66,2.74,2.66,-25.3,-0.42,18.5,19.01,01a60987o0547o
mkn421,ATLAS,60987.594763,-14.193,0.004,-7635,32,o,0,14.97,166.11383,38.20883,7875.37,414.79,2.51,2.5,-65.6,-0.43,18.59,19.05,01a60987o0569o
mkn421,ATLAS,60989.605612,-14.783,0.0,-4433,2,o,0,1037.98,166.11383,38.20883,9172.73,4135.23,2.71,2.62,28.1,-0.397,18.74,19.41,01a60989o0631o
mkn421,ATLAS,60989.608388,-15.01,0.001,-3598,2,o,0,1617.0,166.11383,38.20883,9155.01,4095.61,2.8,2.6,33.7,-0.388,18.78,19.43,01a60989o0637o
mkn421,ATLAS,60989.614824,-14.785,0.0,-4426,2,o,0,930.47,166.11383,38.20883,9213.16,4176.29,2.77,2.58,26.3,-0.393,18.78,19.5,01a60989o0651o
mkn421,ATLAS,60989.624956,-14.305,0.0,-6888,2,o,0,196.38,166.11383,38.20883,9235.39,4056.83,2.72,2.63,30.6,-0.398,18.81,19.56,01a60989o0673o
mkn421,ATLAS,60989.651778,-14.303,0.006,-6898,42,o,0,6.51,166.11383,38.20883,9196.68,4110.94,2.83,2.51,28.1,-0.374,17.99,18.05,01a60989o0731o
mkn421,ATLAS,60990.593266,-15.108,0.001,-3286,2,o,0,1486.21,166.11383,38.20883,3677.55,161.29,2.48,2.35,54.6,-0.44,18.93,19.58,01a60990o0895o
mkn421,ATLAS,60990.603805,-14.934,0.001,-3857,3,o,0,1228.5,166.11383,38.20883,3656.1,123.34,2.54,2.36,56.7,-0.428,18.91,19.6,01a60990o0918o
mkn421,ATLAS,60990.618433,-14.402,0.001,-6300,8,o,0,105.43,166.11383,38.20883,5393.07,185.53,2.71,2.44,-48.5,-0.415,18.61,19.56,02a60990o0916o
mkn421,ATLAS,60990.620389,-14.322,0.0,-6781,2,o,0,82.77,166.11383,38.20883,3717.15,206.74,2.59,2.37,51.0,-0.422,18.93,19.66,01a60990o0954o
mkn421,ATLAS,60990.624304,-14.189,0.003,-7660,23,o,0,9.99,166.11383,38.20883,5405.04,228.88,2.71,2.55,-55.8,-0.428,18.64,19.59,02a60990o0927o
mkn421,ATLAS,60990.634743,-14.744,0.001,-4598,3,o,0,688.44,166.11383,38.20883,3733.81,88.78,2.71,2.39,49.0,-0.417,18.93,19.71,01a60990o0985o
mkn421,ATLAS,60990.644874,-14.631,0.001,-5100,6,o,0,718.2,166.11383,38.20883,5347.23,152.91,2.65,2.45,-46.5,-0.405,18.66,19.54,02a60990o0971o
mkn421,ATLAS,60990.649139,-14.578,0.001,-5356,4,o,0,520.54,166.11383,38.20883,5328.3,271.25,2.74,2.58,-22.5,-0.389,18.44,19.26,02a60990o0980o
mkn421,ATLAS,61004.628828,-15.484,0.004,-2325,10,c,0,835.42,166.11383,38.20883,2472.51,2489.43,2.46,2.22,43.4,-0.411,19.48,21.59,02a61004o0970c
mkn421,ATLAS,61004.63406,-16.882,0.017,-642,11,c,0,86.71,166.11383,38.20883,2489.62,2528.37,2.58,2.25,41.5,-0.41,19.44,21.58,02a61004o0981c
mkn421,ATLAS,61004.647443,-16.537,0.003,-881,3,c,0,377.16,166.11383,38.20883,2430.36,2449.19,2.48,2.22,41.2,-0.413,19.39,21.41,02a61004o1009c
mkn421,ATLAS,61004.651228,-16.893,0.025,-635,16,c,0,57.83,166.11383,38.20883,2414.85,2565.15,2.39,2.24,51.7,-0.412,19.35,21.05,02a61004o1017c
mkn421,ATLAS,61007.580729,-16.349,0.002,-1048,2,o,0,1881.29,166.11383,38.20883,3316.2,4351.18,2.81,2.47,49.0,-0.385,19.43,20.74,01a61007o0867o
mkn421,ATLAS,61007.583928,-15.912,0.001,-1568,1,o,0,986.08,166.11383,38.20883,3295.71,4312.73,2.78,2.43,45.2,-0.392,19.46,20.77,01a61007o0874o
mkn421,ATLAS,61007.606037,-16.11,0.001,-1306,2,o,0,641.85,166.11383,38.20883,3354.82,4393.61,2.86,2.5,47.9,-0.382,19.47,20.87,01a61007o0922o
mkn421,ATLAS,61007.611518,-16.158,0.001,-1250,1,o,0,658.47,166.11383,38.20883,3373.14,4278.33,3.04,2.6,56.1,-0.372,19.44,20.87,01a61007o0934o
mkn421,ATLAS,61008.603581,-18.565,0.013,-136,2,o,0,4383.45,166.11383,38.20883,9832.52,430.82,2.36,2.15,-54.0,-0.461,19.6,21.06,01a61008o0752o
mkn421,ATLAS,61008.620497,-15.85,0.001,-1660,2,o,0,1913.98,166.11383,38.20883,9813.68,390.57,2.26,2.04,-53.0,-0.475,19.68,21.11,01a61008o0789o
mkn421,ATLAS,61008.624154,-15.625,0.001,-2043,2,o,0,1375.21,166.11383,38.20883,9871.55,470.61,2.44,2.17,-54.2,-0.457,19.62,21.13,01a61008o0797o
mkn421,ATLAS,61008.635838,-16.098,0.002,-1320,2,o,0,1329.41,166.11383,38.20883,9892.55,351.51,2.39,2.2,-48.7,-0.451,19.61,21.1,01a61008o0822o
mkn421,ATLAS,61009.571231,-18.924,0.196,-98,19,c,0,44.51,166.11383,38.20883,797.62,10134.51,2.58,2.31,-57.1,-0.448,19.38,21.44,02a61009o0817c
mkn421,ATLAS,61009.573057,-20.298,0.787,-28,22,c,0,8.86,166.11383,38.20883,815.54,10174.02,2.85,2.5,-53.0,-0.47,19.28,21.44,02a61009o0821c
mkn421,ATLAS,61009.578583,18.448,0.135,152,20,c,0,34.35,166.11383,38.20883,752.99,10092.62,2.69,2.42,-55.6,-0.467,19.33,21.41,02a61009o0833c
mkn421,ATLAS,61009.589181,-19.948,0.552,-38,21,c,0,48.25,166.11383,38.20883,725.74,10208.8,2.66,2.34,-57.0,-0.451,19.34,21.44,02a61009o0856c
mkn421,ATLAS,61010.559403,-17.44,0.039,-384,15,c,0,44.59,166.11383,38.20883,4845.86,9993.16,2.65,2.59,32.0,-0.403,19.44,21.7,02a61010o0812c
mkn421,ATLAS,61010.563215,-19.028,0.236,-89,21,c,0,22.8,166.11383,38.20883,4860.53,10031.69,2.84,2.58,42.3,-0.394,19.42,21.77,02a61010o0820c
mkn421,ATLAS,61010.568713,18.406,0.106,158,17,c,0,61.68,166.11383,38.20883,4801.09,9953.76,2.68,2.53,36.2,-0.397,19.46,21.8,02a61010o0832c
mkn421,ATLAS,61010.592272,-18.496,0.133,-145,19,c,0,9.45,166.11383,38.20883,4774.51,10072.06,3.02,2.83,49.1,-0.374,19.37,21.86,02a61010o0883c
mkn421,ATLAS,61019.588483,-16.122,0.002,-1292,2,o,0,971.48,166.11383,38.20883,3241.6,2415.7,2.75,2.44,49.6,-0.423,19.08,19.91,01a61019o0875o
mkn421,ATLAS,61019.594882,-15.452,0.001,-2394,2,o,0,532.96,166.11383,38.20883,3221.68,2377.92,2.84,2.43,49.6,-0.408,19.08,19.93,01a61019o0889o
mkn421,ATLAS,61019.59671,-15.001,0.001,-3627,3,o,0,246.61,166.11383,38.20883,3281.64,2455.86,2.7,2.41,49.6,-0.426,19.09,19.93,01a61019o0893o
mkn421,ATLAS,61019.607704,-15.133,0.001,-3212,5,o,0,30.18,166.11383,38.20883,3298.61,2340.64,3.0,2.67,50.6,-0.409,18.99,19.97,01a61019o0917o
mkn421,ATLAS,61020.557111,-16.925,0.003,-617,2,o,0,2872.86,166.11383,38.20883,6292.61,2329.32,2.12,2.04,43.6,-0.426,19.17,20.15,02a61020o0805o
mkn421,ATLAS,61020.559917,-15.829,0.002,-1692,3,o,0,2290.87,166.11383,38.20883,6305.95,2367.27,2.1,2.01,34.4,-0.427,19.16,20.14,02a61020o0811o
mkn421,ATLAS,61020.56502,-15.169,0.001,-3108,2,o,0,340.6,166.11383,38.20883,6249.84,2291.1,2.15,2.06,41.9,-0.429,19.16,20.12,02a61020o0822o
mkn421,ATLAS,61020.574768,-15.961,0.001,-1498,2,o,0,4503.07,166.11383,38.20883,6224.76,2408.53,2.11,2.0,38.2,-0.434,19.13,20.1,02a61020o0842o
mkn421,ATLAS,61020.638959,-15.707,0.001,-1893,2,o,0,558.41,166.11383,38.20883,4304.97,8222.71,3.25,2.62,52.0,-0.323,19.14,20.2,01a61020o0993o
mkn421,ATLAS,61020.643258,-15.925,0.001,-1548,2,o,0,548.8,166.11383,38.20883,4285.66,8184.65,3.27,2.65,51.3,-0.326,19.09,20.19,01a61020o1002o
mkn421,ATLAS,61020.648626,-15.509,0.001,-2272,3,o,0,521.67,166.11383,38.20883,4341.29,8262.33,3.15,2.62,53.1,-0.344,19.1,20.13,01a61020o1013o
mkn421,ATLAS,61022.629731,-14.818,0.0,-4294,2,o,0,401.87,166.11383,38.20883,4374.67,2433.0,2.21,1.92,38.0,-0.443,19.48,20.99,02a61022o0966o
mkn421,ATLAS,61022.636127,-14.751,0.0,-4565,2,o,0,1752.22,166.11383,38.20883,4394.85,2473.34,2.16,1.87,37.1,-0.451,19.5,21.04,02a61022o0979o
mkn421,ATLAS,61022.650925,-15.612,0.001,-2066,2,o,0,2806.73,166.11383,38.20883,4335.54,2397.89,2.3,1.95,38.4,-0.446,19.42,20.87,02a61022o1010o
mkn421,ATLAS,61022.663963,-15.742,0.002,-1833,4,o,0,4848.16,166.11383,38.20883,4313.05,2519.0,2.32,1.88,37.6,-0.444,18.7,19.17,02a61022o1037o
mkn421,ATLAS,61026.567182,16.834,0.004,671,2,o,0,7805.05,166.11383,38.20883,7264.95,73.72,2.26,1.74,-59.2,-0.492,19.39,20.84,02a61026o0536o
mkn421,ATLAS,61026.568991,-15.275,0.001,-2818,2,o,0,2208.08,166.11383,38.20883,7281.99,112.98,2.3,1.79,-59.1,-0.48,19.39,20.84,02a61026o0540o
mkn421,ATLAS,61026.572529,18.927,0.276,98,27,o,0,2.93,166.11383,38.20883,7230.32,34.15,2.23,1.72,-59.4,-0.491,19.44,20.86,02a61026o0547o
mkn421,ATLAS,61026.577958,-15.066,0.001,-3417,2,o,0,2643.62,166.11383,38.20883,7206.87,154.07,2.2,1.74,-61.1,-0.482,19.41,20.89,02a61026o0559o
mkn421,ATLAS,61034.539146,-16.504,0.002,-908,2,o,0,3566.48,166.11383,38.20883,1884.94,4223.73,2.17,1.91,33.3,-0.45,19.44,20.92,02a61034o0763o
mkn421,ATLAS,61034.541518,-16.0,0.001,-1445,2,o,0,2374.51,166.11383,38.20883,1900.63,4263.36,2.25,1.98,34.8,-0.444,19.38,20.96,02a61034o0768o
mkn421,ATLAS,61034.544327,-16.836,0.003,-669,2,o,0,4154.88,166.11383,38.20883,1840.88,4183.75,2.45,1.97,33.1,-0.437,19.41,21.03,02a61034o0774o
mkn421,ATLAS,61034.549544,-15.109,0.001,-3283,2,o,0,1297.87,166.11383,38.20883,1821.44,4299.8,2.29,2.05,45.6,-0.439,19.42,21.05,02a61034o0785o
mkn421,ATLAS,61035.567446,-17.176,0.004,-489,2,c,0,226.24,166.11383,38.20883,8708.44,6335.51,3.3,2.94,41.1,-0.333,19.63,21.6,01a61035o0821c
mkn421,ATLAS,61035.570645,-16.503,0.002,-909,2,c,0,224.63,166.11383,38.20883,8689.94,6296.35,3.2,2.93,48.3,-0.353,19.63,21.6,01a61035o0828c
mkn421,ATLAS,61035.576644,-16.599,0.003,-832,3,c,0,120.26,166.11383,38.20883,8747.3,6376.55,3.32,2.97,38.8,-0.338,19.59,21.62,01a61035o0841c
mkn421,ATLAS,61035.586296,-16.444,0.002,-960,2,c,0,22.13,166.11383,38.20883,8764.8,6259.91,3.43,2.99,35.4,-0.322,19.6,21.65,01a61035o0862c
mkn421,ATLAS,61037.534132,16.688,0.02,767,16,c,0,33.47,166.11383,38.20883,7798.44,485.29,3.12,3.03,-87.0,-0.361,19.51,21.6,01a61037o0737c
mkn421,ATLAS,61037.536874,-16.144,0.007,-1266,9,c,0,93.12,166.11383,38.20883,7779.58,445.72,3.21,3.11,65.0,-0.339,19.18,21.32,01a61037o0743c
mkn421,ATLAS,61037.54655,14.39,0.01,6365,65,c,0,99.9,166.11383,38.20883,7836.9,525.86,3.18,3.06,67.7,-0.327,18.4,20.47,01a61037o0764c
mkn421,ATLAS,61037.557142,14.434,0.007,6114,43,c,0,256.24,166.11383,38.20883,7856.55,408.3,3.33,3.22,-88.9,-0.323,18.83,21.04,01a61037o0787c
mkn421,ATLAS,61041.505736,-15.965,0.002,-1493,4,o,0,915.58,166.11383,38.20883,3668.62,160.55,2.41,2.28,65.6,-0.45,19.01,19.65,01a61041o0400o
mkn421,ATLAS,61041.508476,-15.708,0.002,-1892,4,o,0,1128.8,166.11383,38.20883,3647.64,121.37,2.41,2.26,58.8,-0.463,19.02,19.66,01a61041o0406o
mkn421,ATLAS,61041.514033,-16.069,0.001,-1356,2,o,0,1538.57,166.11383,38.20883,3707.84,200.55,2.43,2.28,59.7,-0.45,19.01,19.68,01a61041o0418o
mkn421,ATLAS,61041.524635,-15.531,0.001,-2226,2,o,0,733.02,166.11383,38.20883,3725.06,84.74,2.54,2.34,60.2,-0.435,18.98,19.72,01a61041o0441o
mkn421,ATLAS,61042.47824,-15.247,0.006,-2892,19,o,0,41.5,166.11383,38.20883,371.64,7994.46,2.56,2.42,86.2,-0.437,18.7,19.08,01a61042o0616o
mkn421,ATLAS,61042.481722,-14.52,0.001,-5648,6,o,0,95.17,166.11383,38.20883,354.93,7957.23,2.53,2.38,78.3,-0.444,18.74,19.1,01a61042o0622o
mkn421,ATLAS,61042.491632,-14.442,0.001,-6071,7,o,0,168.28,166.11383,38.20883,410.78,8035.3,2.55,2.39,75.2,-0.441,18.76,19.15,01a61042o0643o
mkn421,ATLAS,61042.492086,-15.404,0.001,-2502,4,o,0,420.42,166.11383,38.20883,10021.85,8039.72,2.53,2.42,-67.2,-0.464,18.74,19.13,01a61042o0644o
mkn421,ATLAS,61042.50112,-14.828,0.001,-4252,4,o,0,189.36,166.11383,38.20883,431.94,7918.95,2.56,2.39,72.2,-0.441,18.79,19.19,01a61042o0663o
mkn421,ATLAS,61042.501576,-15.073,0.005,-3394,17,o,0,19.96,166.11383,38.20883,10005.31,7998.52,2.58,2.47,-67.4,-0.461,18.78,19.18,01a61042o0664o
mkn421,ATLAS,61042.504379,-14.631,0.001,-5101,5,o,0,39.47,166.11383,38.20883,10062.19,8079.04,2.68,2.56,-67.4,-0.463,18.73,19.19,01a61042o0670o
mkn421,ATLAS,61042.514419,-15.658,0.002,-1980,3,o,0,1175.81,166.11383,38.20883,10084.18,7961.65,2.55,2.49,-67.8,-0.457,18.79,19.24,01a61042o0691o
mkn421,ATLAS,61043.480212,-15.157,0.014,-3141,44,o,0,12.75,166.11383,38.20883,375.58,7993.75,2.57,2.42,73.6,-0.451,18.05,17.9,01a61043o0619o
mkn421,ATLAS,61043.480676,-15.174,0.021,-3094,64,o,0,35.28,166.11383,38.20883,10221.36,2536.38,2.23,1.67,-53.8,-0.563,17.68,17.75,02a61043o0512o
mkn421,ATLAS,61043.481605,-15.231,0.017,-2936,51,o,0,31.6,166.11383,38.20883,574.11,2531.23,1.98,1.92,63.0,-0.458,17.56,17.71,02a61043o0514o
mkn421,ATLAS,61043.48344,-14.685,0.013,-4855,61,o,0,19.89,166.11383,38.20883,10238.56,2575.21,2.28,1.71,-53.7,-0.584,17.76,17.87,02a61043o0518o
mkn421,ATLAS,61043.484798,-15.661,0.026,-1976,52,o,0,38.86,166.11383,38.20883,591.43,2570.65,2.01,1.93,-82.2,-0.457,17.59,17.72,02a61043o0521o
mkn421,ATLAS,61043.487137,-14.98,0.02,-3698,73,o,0,14.7,166.11383,38.20883,10179.88,2499.37,2.28,1.78,-54.1,-0.549,17.52,17.66,02a61043o0526o
mkn421,ATLAS,61043.489871,-15.258,0.045,-2863,130,o,0,8.13,166.11383,38.20883,531.21,2489.35,2.01,1.91,66.0,-0.478,16.84,16.88,02a61043o0532o
mkn421,ATLAS,61043.489964,-15.07,0.009,-3403,30,o,0,9.67,166.11383,38.20883,359.5,7959.96,2.6,2.46,67.7,-0.444,18.43,18.54,01a61043o0640o
mkn421,ATLAS,61043.492196,-14.725,0.049,-4677,231,o,0,6.03,166.11383,38.20883,10158.12,2617.45,2.05,1.82,-73.7,-0.594,16.43,16.39,02a61043o0537o
mkn421,ATLAS,61043.495041,-14.973,0.01,-3721,38,o,0,15.15,166.11383,38.20883,417.18,8036.86,2.67,2.46,65.4,-0.418,18.44,18.62,01a61043o0651o
mkn421,ATLAS,61043.50805,-15.165,0.007,-3119,23,o,0,12.08,166.11383,38.20883,438.99,7921.55,2.95,2.61,63.5,-0.388,18.43,18.69,01a61043o0679o
mkn421,ATLAS,61043.512671,-15.025,0.008,-3550,27,o,0,24.95,166.11383,38.20883,10031.85,8036.86,2.54,2.53,23.1,-0.467,18.53,18.76,01a61043o0689o
mkn421,ATLAS,61043.513836,-15.221,0.025,-2963,74,o,0,16.25,166.11383,38.20883,505.26,2603.1,1.99,1.91,-76.2,-0.441,17.16,17.25,02a61043o0582o
mkn421,ATLAS,61043.515433,-15.095,0.007,-3327,22,o,0,25.88,166.11383,38.20883,10012.68,7996.95,2.55,2.46,43.6,-0.468,18.52,18.75,01a61043o0695o
mkn421,ATLAS,61043.528502,-14.855,0.004,-4150,16,o,0,66.31,166.11383,38.20883,10069.77,8075.23,2.56,2.49,51.8,-0.464,18.56,18.83,01a61043o0723o
mkn421,ATLAS,61043.535009,-15.123,0.006,-3243,19,o,0,32.02,166.11383,38.20883,10090.13,7958.67,2.65,2.55,41.7,-0.441,18.54,18.86,01a61043o0737o
mkn421,ATLAS,61051.485156,-14.554,0.0,-5473,1,o,0,2137.82,166.11383,38.20883,8187.81,2209.31,2.12,1.83,-53.8,-0.45,19.43,20.74,02a61051o0613o
mkn421,ATLAS,61051.488334,-15.321,0.001,-2702,2,o,0,3118.52,166.11383,38.20883,8205.0,2247.71,2.1,1.82,-56.1,-0.451,19.4,20.73,02a61051o0620o
mkn421,ATLAS,61051.492423,-15.357,0.001,-2612,2,o,0,2454.72,166.11383,38.20883,8147.14,2171.51,2.14,1.83,-56.3,-0.455,19.43,20.75,02a61051o0629o
mkn421,ATLAS,61051.498457,-15.265,0.001,-2845,2,o,0,3366.63,166.11383,38.20883,8125.63,2289.25,2.09,1.83,-56.5,-0.45,19.39,20.75,02a61051o0642o
mkn421,ATLAS,61054.489358,-15.416,0.001,-2475,2,o,0,715.6,166.11383,38.20883,8106.99,8070.66,2.67,2.58,65.3,-0.434,19.42,20.98,01a61054o0477o
mkn421,ATLAS,61054.505118,-15.309,0.0,-2732,1,o,0,637.24,166.11383,38.20883,8090.7,8032.01,2.69,2.59,65.8,-0.428,19.62,21.21,01a61054o0509o
mkn421,ATLAS,61054.507448,-15.699,0.001,-1908,2,o,0,1160.82,166.11383,38.20883,8147.15,8110.32,2.72,2.57,55.7,-0.43,19.64,21.21,01a61054o0514o
mkn421,ATLAS,61054.510646,-14.937,0.001,-3849,2,o,0,164.15,166.11383,38.20883,8165.1,7993.93,2.72,2.58,56.1,-0.429,19.51,21.08,01a61054o0521o
mkn421,ATLAS,61056.508934,-16.439,0.005,-965,4,c,0,123.94,166.11383,38.20883,7282.17,6202.28,2.67,2.52,26.6,-0.404,19.54,22.24,02a61056o0661c
mkn421,ATLAS,61056.511206,-18.188,0.086,-193,16,c,0,40.96,166.11383,38.20883,7300.17,6240.86,2.7,2.54,23.2,-0.397,19.52,22.22,02a61056o0666c
mkn421,ATLAS,61056.514369,20.292,0.624,28,17,c,0,75.07,166.11383,38.20883,7239.05,6164.6,2.61,2.5,45.2,-0.408,19.57,22.25,02a61056o0673c
mkn421,ATLAS,61056.52028,-15.623,0.001,-2045,1,o,0,507.21,166.11383,38.20883,3308.82,4359.72,3.03,2.47,49.3,-0.368,19.64,21.38,01a61056o0094o
mkn421,ATLAS,61056.521409,-18.148,0.072,-200,14,c,0,22.17,166.11383,38.20883,7220.45,6282.07,2.6,2.48,43.6,-0.409,19.61,22.26,02a61056o0687c
mkn421,ATLAS,61056.522113,-15.505,0.001,-2281,1,o,0,2108.73,166.11383,38.20883,3288.18,4322.17,2.65,2.25,48.0,-0.409,19.77,21.37,01a61056o0098o
mkn421,ATLAS,61056.555981,-15.339,0.001,-2656,2,o,0,349.93,166.11383,38.20883,3340.24,4401.98,2.73,2.4,46.2,-0.411,19.68,21.34,01a61056o0170o
mkn421,ATLAS,61056.573362,-16.116,0.001,-1300,1,o,0,1102.62,166.11383,38.20883,7205.16,6276.46,3.03,2.55,38.3,-0.352,19.62,21.27,01a61056o0207o
mkn421,ATLAS,61057.522039,-17.478,0.034,-371,13,c,0,64.56,166.11383,38.20883,7275.87,6204.01,2.61,2.41,39.0,-0.404,19.49,21.72,02a61057o0691c
mkn421,ATLAS,61057.523858,17.09,0.036,530,19,c,0,78.04,166.11383,38.20883,7295.62,6242.75,2.59,2.4,41.9,-0.407,19.51,21.73,02a61057o0695c
mkn421,ATLAS,61057.527116,18.376,0.101,162,16,c,0,28.1,166.11383,38.20883,7235.64,6168.11,2.63,2.42,41.7,-0.405,19.5,21.76,02a61057o0702c
mkn421,ATLAS,61057.539227,16.877,0.032,645,20,c,0,31.53,166.11383,38.20883,7215.33,6285.86,2.64,2.43,41.6,-0.4,19.5,21.85,02a61057o0725c
mkn421,ATLAS,61058.459688,17.292,0.045,440,20,c,0,85.1,166.11383,38.20883,786.56,10132.45,2.6,2.25,-54.5,-0.443,19.52,22.12,02a61058o0568c
mkn421,ATLAS,61058.484652,17.111,0.036,520,19,c,0,36.03,166.11383,38.20883,800.66,10173.18,2.55,2.29,-56.9,-0.447,19.55,22.22,02a61058o0621c
mkn421,ATLAS,61058.48646,-16.08,0.003,-1343,3,c,0,220.27,166.11383,38.20883,740.6,10093.93,2.57,2.31,-53.7,-0.463,19.55,22.24,02a61058o0625c
mkn421,ATLAS,61058.501203,-18.043,0.082,-220,18,c,0,87.16,166.11383,38.20883,712.83,10212.74,2.48,2.27,-52.7,-0.477,19.61,22.27,02a61058o0657c
mkn421,ATLAS,61059.513268,-15.753,0.011,-1815,20,o,0,76.67,166.11383,38.20883,9820.85,428.18,2.24,2.06,-47.9,-0.461,18.58,19.77,01a61059o0691o
mkn421,ATLAS,61059.516468,-15.076,0.001,-3385,5,o,0,365.22,166.11383,38.20883,9801.93,388.2,2.4,2.26,-50.8,-0.454,18.93,20.22,01a61059o0698o
